,DateTime,RealPower,EV_Power,Timestamp
12549,2019-08-23 06:45:00,47.447,0.0,1566542700000000000
12548,2019-08-23 07:00:00,47.385,0.0,1566543600000000000
12547,2019-08-23 07:15:00,47.143,0.0,1566544500000000000
12546,2019-08-23 07:30:00,47.359,0.8,1566545400000000000
12545,2019-08-23 07:45:00,47.517,9.07,1566546300000000000
12544,2019-08-23 08:00:00,45.807,9.07,1566547200000000000
12543,2019-08-23 08:15:00,44.432,11.13,1566548100000000000
12542,2019-08-23 08:30:00,45.415,18.35,1566549000000000000
12541,2019-08-23 08:45:00,45.799,27.12,1566549900000000000
12540,2019-08-23 09:00:00,45.886,31.54,1566550800000000000
12539,2019-08-23 09:15:00,45.441,29.27,1566551700000000000
12538,2019-08-23 09:30:00,44.748,31.6,1566552600000000000
12537,2019-08-23 09:45:00,46.784,33.66,1566553500000000000
12536,2019-08-23 10:00:00,48.031,39.55,1566554400000000000
12535,2019-08-23 10:15:00,48.854,35.55,1566555300000000000
12534,2019-08-23 10:30:00,48.832,36.35,1566556200000000000
12533,2019-08-23 10:45:00,48.973,33.42,1566557100000000000
12532,2019-08-23 11:00:00,45.594,27.85,1566558000000000000
12531,2019-08-23 11:15:00,45.626,21.91,1566558900000000000
12530,2019-08-23 11:30:00,42.102,16.81,1566559800000000000
12529,2019-08-23 11:45:00,47.24,13.54,1566560700000000000
12528,2019-08-23 12:00:00,46.916,11.4,1566561600000000000
12527,2019-08-23 12:15:00,47.7,13.34,1566562500000000000
12526,2019-08-23 12:30:00,49.051,10.22,1566563400000000000
12525,2019-08-23 12:45:00,47.099,4.47,1566564300000000000
12524,2019-08-23 13:00:00,48.452,2.76,1566565200000000000
12523,2019-08-23 13:15:00,44.786,2.76,1566566100000000000
12522,2019-08-23 13:30:00,46.795,1.55,1566567000000000000
12521,2019-08-23 13:45:00,46.29,0.0,1566567900000000000
12520,2019-08-23 14:00:00,46.168,2.58,1566568800000000000
12519,2019-08-23 14:15:00,47.288,3.23,1566569700000000000
12518,2019-08-23 14:30:00,49.185,0.0,1566570600000000000
12517,2019-08-23 14:45:00,50.325,0.0,1566571500000000000
12516,2019-08-23 15:00:00,49.663,0.0,1566572400000000000
12515,2019-08-23 15:15:00,46.1,3.23,1566573300000000000
12514,2019-08-23 15:30:00,49.975,0.0,1566574200000000000
12513,2019-08-23 15:45:00,49.645,0.0,1566575100000000000
12512,2019-08-23 16:00:00,49.308,0.0,1566576000000000000
12511,2019-08-23 16:15:00,44.217,1.77,1566576900000000000
12510,2019-08-23 16:30:00,47.749,0.0,1566577800000000000
12509,2019-08-23 16:45:00,47.273,0.0,1566578700000000000
12508,2019-08-23 17:00:00,46.974,0.0,1566579600000000000
12507,2019-08-23 17:15:00,46.208,0.0,1566580500000000000
12506,2019-08-23 17:30:00,45.659,0.0,1566581400000000000
12505,2019-08-23 17:45:00,46.489,0.0,1566582300000000000
12504,2019-08-23 18:00:00,45.623,0.0,1566583200000000000
12503,2019-08-23 18:15:00,45.864,0.0,1566584100000000000
12502,2019-08-23 18:30:00,44.685,0.0,1566585000000000000
12501,2019-08-23 18:45:00,45.612,0.0,1566585900000000000
12500,2019-08-23 19:00:00,45.658,0.0,1566586800000000000
12499,2019-08-23 19:15:00,45.186,0.0,1566587700000000000
12498,2019-08-23 19:30:00,49.314,0.0,1566588600000000000
12497,2019-08-23 19:45:00,48.724,0.0,1566589500000000000
12496,2019-08-23 20:00:00,48.956,0.0,1566590400000000000
12495,2019-08-23 20:15:00,48.111,0.0,1566591300000000000
12494,2019-08-23 20:30:00,49.169,0.0,1566592200000000000
12493,2019-08-23 20:45:00,49.185,0.0,1566593100000000000
12492,2019-08-23 21:00:00,48.642,0.0,1566594000000000000
12491,2019-08-23 21:15:00,48.275,0.0,1566594900000000000
12490,2019-08-23 21:30:00,48.434,0.0,1566595800000000000
12489,2019-08-23 21:45:00,48.462,0.0,1566596700000000000
12488,2019-08-23 22:00:00,49.077,0.0,1566597600000000000
12487,2019-08-23 22:15:00,48.176,0.0,1566598500000000000
12486,2019-08-23 22:30:00,48.094,0.0,1566599400000000000
12485,2019-08-23 22:45:00,48.42,0.0,1566600300000000000
12484,2019-08-23 23:00:00,49.172,0.0,1566601200000000000
12483,2019-08-23 23:15:00,47.946,0.0,1566602100000000000
12482,2019-08-23 23:30:00,49.17,0.0,1566603000000000000
12481,2019-08-23 23:45:00,47.941,0.0,1566603900000000000
12480,2019-08-24 00:00:00,47.599,0.0,1566604800000000000
12479,2019-08-24 00:15:00,47.869,0.0,1566605700000000000
12478,2019-08-24 00:30:00,48.407,0.0,1566606600000000000
12477,2019-08-24 00:45:00,47.765,0.0,1566607500000000000
12476,2019-08-24 01:00:00,48.296,0.0,1566608400000000000
12475,2019-08-24 01:15:00,47.589,0.0,1566609300000000000
12474,2019-08-24 01:30:00,47.622,0.0,1566610200000000000
12473,2019-08-24 01:45:00,47.617,0.0,1566611100000000000
12472,2019-08-24 02:00:00,48.375,0.0,1566612000000000000
12471,2019-08-24 02:15:00,47.939,0.0,1566612900000000000
12470,2019-08-24 02:30:00,47.95,0.0,1566613800000000000
12469,2019-08-24 02:45:00,47.468,0.0,1566614700000000000
12468,2019-08-24 03:00:00,47.331,0.0,1566615600000000000
12467,2019-08-24 03:15:00,47.251,0.0,1566616500000000000
12466,2019-08-24 03:30:00,46.947,0.0,1566617400000000000
12465,2019-08-24 03:45:00,46.816,0.0,1566618300000000000
12464,2019-08-24 04:00:00,47.639,0.0,1566619200000000000
12463,2019-08-24 04:15:00,46.77,0.0,1566620100000000000
12462,2019-08-24 04:30:00,47.589,0.0,1566621000000000000
12461,2019-08-24 04:45:00,46.749,0.0,1566621900000000000
12460,2019-08-24 05:00:00,46.724,0.0,1566622800000000000
12459,2019-08-24 05:15:00,46.722,0.0,1566623700000000000
12458,2019-08-24 05:30:00,46.768,0.0,1566624600000000000
12457,2019-08-24 05:45:00,46.761,0.0,1566625500000000000
12456,2019-08-24 06:00:00,46.772,0.0,1566626400000000000
12455,2019-08-24 06:15:00,46.864,0.0,1566627300000000000
12454,2019-08-24 06:30:00,46.851,0.0,1566628200000000000
12453,2019-08-24 06:45:00,46.717,0.0,1566629100000000000
12452,2019-08-24 07:00:00,45.215,0.0,1566630000000000000
12451,2019-08-24 07:15:00,43.776,0.0,1566630900000000000
12450,2019-08-24 07:30:00,44.833,0.0,1566631800000000000
12449,2019-08-24 07:45:00,44.803,3.75,1566632700000000000
12448,2019-08-24 08:00:00,44.588,5.62,1566633600000000000
12447,2019-08-24 08:15:00,44.285,5.62,1566634500000000000
12446,2019-08-24 08:30:00,45.394,5.62,1566635400000000000
12445,2019-08-24 08:45:00,45.291,5.62,1566636300000000000
12444,2019-08-24 09:00:00,45.299,5.62,1566637200000000000
12443,2019-08-24 09:15:00,44.521,5.62,1566638100000000000
12442,2019-08-24 09:30:00,43.215,4.83,1566639000000000000
12441,2019-08-24 09:45:00,44.067,0.0,1566639900000000000
12440,2019-08-24 10:00:00,46.232,0.0,1566640800000000000
12439,2019-08-24 10:15:00,44.027,0.0,1566641700000000000
12438,2019-08-24 10:30:00,46.172,0.0,1566642600000000000
12437,2019-08-24 10:45:00,46.464,0.0,1566643500000000000
12436,2019-08-24 11:00:00,44.612,0.0,1566644400000000000
12435,2019-08-24 11:15:00,47.175,0.55,1566645300000000000
12434,2019-08-24 11:30:00,47.595,2.77,1566646200000000000
12433,2019-08-24 11:45:00,44.523,5.24,1566647100000000000
12432,2019-08-24 12:00:00,47.981,10.99,1566648000000000000
12431,2019-08-24 12:15:00,47.629,10.99,1566648900000000000
12430,2019-08-24 12:30:00,43.504,10.66,1566649800000000000
12429,2019-08-24 12:45:00,46.462,7.39,1566650700000000000
12428,2019-08-24 13:00:00,47.394,6.16,1566651600000000000
12427,2019-08-24 13:15:00,44.217,6.16,1566652500000000000
12426,2019-08-24 13:30:00,47.857,6.16,1566653400000000000
12425,2019-08-24 13:45:00,45.25,4.78,1566654300000000000
12424,2019-08-24 14:00:00,46.634,0.0,1566655200000000000
12423,2019-08-24 14:15:00,46.286,0.0,1566656100000000000
12422,2019-08-24 14:30:00,46.014,0.0,1566657000000000000
12421,2019-08-24 14:45:00,46.214,0.0,1566657900000000000
12420,2019-08-24 15:00:00,45.306,0.0,1566658800000000000
12419,2019-08-24 15:15:00,46.654,0.0,1566659700000000000
12418,2019-08-24 15:30:00,44.923,0.0,1566660600000000000
12417,2019-08-24 15:45:00,45.416,0.0,1566661500000000000
12416,2019-08-24 16:00:00,45.782,0.0,1566662400000000000
12415,2019-08-24 16:15:00,46.104,0.0,1566663300000000000
12414,2019-08-24 16:30:00,45.045,0.0,1566664200000000000
12413,2019-08-24 16:45:00,44.402,0.0,1566665100000000000
12412,2019-08-24 17:00:00,45.719,0.0,1566666000000000000
12411,2019-08-24 17:15:00,44.339,0.0,1566666900000000000
12410,2019-08-24 17:30:00,45.493,0.0,1566667800000000000
12409,2019-08-24 17:45:00,45.444,0.0,1566668700000000000
12408,2019-08-24 18:00:00,45.166,0.0,1566669600000000000
12407,2019-08-24 18:15:00,44.869,0.0,1566670500000000000
12406,2019-08-24 18:30:00,44.265,0.0,1566671400000000000
12405,2019-08-24 18:45:00,45.133,0.0,1566672300000000000
12404,2019-08-24 19:00:00,45.292,0.0,1566673200000000000
12403,2019-08-24 19:15:00,45.586,0.0,1566674100000000000
12402,2019-08-24 19:30:00,48.058,0.0,1566675000000000000
12401,2019-08-24 19:45:00,48.306,0.0,1566675900000000000
12400,2019-08-24 20:00:00,47.145,0.0,1566676800000000000
12399,2019-08-24 20:15:00,47.997,0.0,1566677700000000000
12398,2019-08-24 20:30:00,47.469,0.0,1566678600000000000
12397,2019-08-24 20:45:00,47.39,0.0,1566679500000000000
12396,2019-08-24 21:00:00,47.721,0.0,1566680400000000000
12395,2019-08-24 21:15:00,46.745,0.0,1566681300000000000
12394,2019-08-24 21:30:00,47.6,0.0,1566682200000000000
12393,2019-08-24 21:45:00,47.306,0.0,1566683100000000000
12392,2019-08-24 22:00:00,47.592,0.0,1566684000000000000
12391,2019-08-24 22:15:00,46.951,0.0,1566684900000000000
12390,2019-08-24 22:30:00,47.914,0.0,1566685800000000000
12389,2019-08-24 22:45:00,47.993,0.0,1566686700000000000
12388,2019-08-24 23:00:00,46.835,0.0,1566687600000000000
12387,2019-08-24 23:15:00,47.068,0.0,1566688500000000000
12386,2019-08-24 23:30:00,47.882,0.0,1566689400000000000
12385,2019-08-24 23:45:00,47.764,0.0,1566690300000000000
12384,2019-08-25 00:00:00,46.756,0.0,1566691200000000000
12383,2019-08-25 00:15:00,46.755,0.0,1566692100000000000
12382,2019-08-25 00:30:00,47.707,0.0,1566693000000000000
12381,2019-08-25 00:45:00,47.791,0.0,1566693900000000000
12380,2019-08-25 01:00:00,46.643,0.0,1566694800000000000
12379,2019-08-25 01:15:00,46.553,0.0,1566695700000000000
12378,2019-08-25 01:30:00,47.468,0.0,1566696600000000000
12377,2019-08-25 01:45:00,46.794,0.0,1566697500000000000
12376,2019-08-25 02:00:00,47.961,0.0,1566698400000000000
12375,2019-08-25 02:15:00,46.866,0.0,1566699300000000000
12374,2019-08-25 02:30:00,46.995,0.0,1566700200000000000
12373,2019-08-25 02:45:00,47.153,0.0,1566701100000000000
12372,2019-08-25 03:00:00,47.538,0.0,1566702000000000000
12371,2019-08-25 03:15:00,46.591,0.0,1566702900000000000
12370,2019-08-25 03:30:00,46.562,0.0,1566703800000000000
12369,2019-08-25 03:45:00,47.455,0.0,1566704700000000000
12368,2019-08-25 04:00:00,46.557,0.0,1566705600000000000
12367,2019-08-25 04:15:00,47.807,0.0,1566706500000000000
12366,2019-08-25 04:30:00,46.962,0.0,1566707400000000000
12365,2019-08-25 04:45:00,46.81,0.0,1566708300000000000
12364,2019-08-25 05:00:00,47.565,0.0,1566709200000000000
12363,2019-08-25 05:15:00,47.579,0.0,1566710100000000000
12362,2019-08-25 05:30:00,46.675,0.0,1566711000000000000
12361,2019-08-25 05:45:00,46.543,0.0,1566711900000000000
12360,2019-08-25 06:00:00,46.531,0.0,1566712800000000000
12359,2019-08-25 06:15:00,47.381,0.0,1566713700000000000
12358,2019-08-25 06:30:00,47.29,0.0,1566714600000000000
12357,2019-08-25 06:45:00,46.338,0.0,1566715500000000000
12356,2019-08-25 07:00:00,45.322,0.0,1566716400000000000
12355,2019-08-25 07:15:00,43.637,0.0,1566717300000000000
12354,2019-08-25 07:30:00,44.463,0.0,1566718200000000000
12353,2019-08-25 07:45:00,44.408,0.0,1566719100000000000
12352,2019-08-25 08:00:00,43.509,0.0,1566720000000000000
12351,2019-08-25 08:15:00,44.464,0.0,1566720900000000000
12350,2019-08-25 08:30:00,43.765,0.0,1566721800000000000
12349,2019-08-25 08:45:00,44.682,0.0,1566722700000000000
12348,2019-08-25 09:00:00,44.401,0.0,1566723600000000000
12347,2019-08-25 09:15:00,44.78,0.0,1566724500000000000
12346,2019-08-25 09:30:00,44.65,0.0,1566725400000000000
12345,2019-08-25 09:45:00,45.888,0.0,1566726300000000000
12344,2019-08-25 10:00:00,44.479,0.0,1566727200000000000
12343,2019-08-25 10:15:00,47.122,0.0,1566728100000000000
12342,2019-08-25 10:30:00,45.119,0.0,1566729000000000000
12341,2019-08-25 10:45:00,46.193,0.0,1566729900000000000
12340,2019-08-25 11:00:00,47.113,0.0,1566730800000000000
12339,2019-08-25 11:15:00,46.682,0.0,1566731700000000000
12338,2019-08-25 11:30:00,45.541,0.0,1566732600000000000
12337,2019-08-25 11:45:00,46.538,0.0,1566733500000000000
12336,2019-08-25 12:00:00,47.572,0.0,1566734400000000000
12335,2019-08-25 12:15:00,47.329,0.0,1566735300000000000
12334,2019-08-25 12:30:00,46.593,0.0,1566736200000000000
12333,2019-08-25 12:45:00,46.872,0.0,1566737100000000000
12332,2019-08-25 13:00:00,47.666,0.0,1566738000000000000
12331,2019-08-25 13:15:00,47.383,0.0,1566738900000000000
12330,2019-08-25 13:30:00,45.639,0.0,1566739800000000000
12329,2019-08-25 13:45:00,47.716,0.0,1566740700000000000
12328,2019-08-25 14:00:00,46.774,0.0,1566741600000000000
12327,2019-08-25 14:15:00,45.681,0.0,1566742500000000000
12326,2019-08-25 14:30:00,47.166,0.0,1566743400000000000
12325,2019-08-25 14:45:00,44.389,0.0,1566744300000000000
12324,2019-08-25 15:00:00,46.72,0.0,1566745200000000000
12323,2019-08-25 15:15:00,46.165,0.0,1566746100000000000
12322,2019-08-25 15:30:00,45.384,0.0,1566747000000000000
12321,2019-08-25 15:45:00,47.065,0.0,1566747900000000000
12320,2019-08-25 16:00:00,45.151,0.0,1566748800000000000
12319,2019-08-25 16:15:00,46.876,0.0,1566749700000000000
12318,2019-08-25 16:30:00,44.841,0.0,1566750600000000000
12317,2019-08-25 16:45:00,46.934,0.0,1566751500000000000
12316,2019-08-25 17:00:00,44.694,0.0,1566752400000000000
12315,2019-08-25 17:15:00,46.648,0.0,1566753300000000000
12314,2019-08-25 17:30:00,44.699,0.0,1566754200000000000
12313,2019-08-25 17:45:00,45.868,0.0,1566755100000000000
12312,2019-08-25 18:00:00,44.74,0.0,1566756000000000000
12311,2019-08-25 18:15:00,45.789,0.0,1566756900000000000
12310,2019-08-25 18:30:00,45.884,0.0,1566757800000000000
12309,2019-08-25 18:45:00,45.513,0.0,1566758700000000000
12308,2019-08-25 19:00:00,45.357,0.0,1566759600000000000
12307,2019-08-25 19:15:00,47.757,0.0,1566760500000000000
12306,2019-08-25 19:30:00,48.706,0.0,1566761400000000000
12305,2019-08-25 19:45:00,47.498,0.0,1566762300000000000
12304,2019-08-25 20:00:00,50.25,0.0,1566763200000000000
12303,2019-08-25 20:15:00,47.83,0.0,1566764100000000000
12302,2019-08-25 20:30:00,48.961,0.0,1566765000000000000
12301,2019-08-25 20:45:00,48.493,0.0,1566765900000000000
12300,2019-08-25 21:00:00,48.556,0.0,1566766800000000000
12299,2019-08-25 21:15:00,48.083,0.0,1566767700000000000
12298,2019-08-25 21:30:00,47.107,0.0,1566768600000000000
12297,2019-08-25 21:45:00,48.118,0.0,1566769500000000000
12296,2019-08-25 22:00:00,48.271,0.0,1566770400000000000
12295,2019-08-25 22:15:00,48.136,0.0,1566771300000000000
12294,2019-08-25 22:30:00,48.184,0.0,1566772200000000000
12293,2019-08-25 22:45:00,47.282,0.0,1566773100000000000
12292,2019-08-25 23:00:00,48.183,0.0,1566774000000000000
12291,2019-08-25 23:15:00,48.033,0.0,1566774900000000000
12290,2019-08-25 23:30:00,47.186,0.0,1566775800000000000
12289,2019-08-25 23:45:00,48.093,0.0,1566776700000000000
12288,2019-08-26 00:00:00,47.23,0.0,1566777600000000000
12287,2019-08-26 00:15:00,47.879,0.0,1566778500000000000
12286,2019-08-26 00:30:00,47.95,0.0,1566779400000000000
12285,2019-08-26 00:45:00,46.785,0.0,1566780300000000000
12284,2019-08-26 01:00:00,47.781,0.0,1566781200000000000
12283,2019-08-26 01:15:00,47.652,0.0,1566782100000000000
12282,2019-08-26 01:30:00,47.125,0.0,1566783000000000000
12281,2019-08-26 01:45:00,47.9,0.0,1566783900000000000
12280,2019-08-26 02:00:00,47.565,0.0,1566784800000000000
12279,2019-08-26 02:15:00,47.076,0.0,1566785700000000000
12278,2019-08-26 02:30:00,47.69,0.0,1566786600000000000
12277,2019-08-26 02:45:00,47.638,0.0,1566787500000000000
12276,2019-08-26 03:00:00,46.722,0.0,1566788400000000000
12275,2019-08-26 03:15:00,47.587,0.0,1566789300000000000
12274,2019-08-26 03:30:00,47.621,0.0,1566790200000000000
12273,2019-08-26 03:45:00,46.788,0.0,1566791100000000000
12272,2019-08-26 04:00:00,47.832,0.0,1566792000000000000
12271,2019-08-26 04:15:00,47.844,0.0,1566792900000000000
12270,2019-08-26 04:30:00,46.601,0.0,1566793800000000000
12269,2019-08-26 04:45:00,47.323,0.0,1566794700000000000
12268,2019-08-26 05:00:00,47.419,0.0,1566795600000000000
12267,2019-08-26 05:15:00,47.694,0.0,1566796500000000000
12266,2019-08-26 05:30:00,48.015,0.0,1566797400000000000
12265,2019-08-26 05:45:00,46.771,0.0,1566798300000000000
12264,2019-08-26 06:00:00,47.959,0.0,1566799200000000000
12263,2019-08-26 06:15:00,48.519,8.0,1566800100000000000
12262,2019-08-26 06:30:00,49.879,8.0,1566801000000000000
12261,2019-08-26 06:45:00,46.597,12.0,1566801900000000000
12260,2019-08-26 07:00:00,48.301,8.0,1566802800000000000
12259,2019-08-26 07:15:00,43.555,12.0,1566803700000000000
12258,2019-08-26 07:30:00,48.589,11.6,1566804600000000000
12257,2019-08-26 07:45:00,43.304,17.8,1566805500000000000
12256,2019-08-26 08:00:00,48.388,16.59,1566806400000000000
12255,2019-08-26 08:15:00,41.717,14.54,1566807300000000000
12254,2019-08-26 08:30:00,46.193,16.4,1566808200000000000
12253,2019-08-26 08:45:00,46.835,18.88,1566809100000000000
12252,2019-08-26 09:00:00,49.428,25.88,1566810000000000000
12251,2019-08-26 09:15:00,44.576,18.91,1566810900000000000
12250,2019-08-26 09:30:00,47.148,23.47,1566811800000000000
12249,2019-08-26 09:45:00,45.946,22.05,1566812700000000000
12248,2019-08-26 10:00:00,47.245,14.7,1566813600000000000
12247,2019-08-26 10:15:00,48.203,12.69,1566814500000000000
12246,2019-08-26 10:30:00,49.428,15.64,1566815400000000000
12245,2019-08-26 10:45:00,48.959,16.08,1566816300000000000
12244,2019-08-26 11:00:00,48.176,19.99,1566817200000000000
12243,2019-08-26 11:15:00,49.74,21.22,1566818100000000000
12242,2019-08-26 11:30:00,47.449,22.02,1566819000000000000
12241,2019-08-26 11:45:00,47.223,22.02,1566819900000000000
12240,2019-08-26 12:00:00,45.948,24.42,1566820800000000000
12239,2019-08-26 12:15:00,48.618,26.58,1566821700000000000
12238,2019-08-26 12:30:00,45.483,28.97,1566822600000000000
12237,2019-08-26 12:45:00,48.029,23.97,1566823500000000000
12236,2019-08-26 13:00:00,47.938,27.98,1566824400000000000
12235,2019-08-26 13:15:00,47.094,30.75,1566825300000000000
12234,2019-08-26 13:30:00,48.145,27.95,1566826200000000000
12233,2019-08-26 13:45:00,48.486,25.55,1566827100000000000
12232,2019-08-26 14:00:00,43.838,26.45,1566828000000000000
12231,2019-08-26 14:15:00,49.046,19.1,1566828900000000000
12230,2019-08-26 14:30:00,52.007,16.54,1566829800000000000
12229,2019-08-26 14:45:00,50.346,14.38,1566830700000000000
12228,2019-08-26 15:00:00,49.051,13.38,1566831600000000000
12227,2019-08-26 15:15:00,50.651,14.18,1566832500000000000
12226,2019-08-26 15:30:00,50.404,13.38,1566833400000000000
12225,2019-08-26 15:45:00,49.225,10.58,1566834300000000000
12224,2019-08-26 16:00:00,48.249,3.85,1566835200000000000
12223,2019-08-26 16:15:00,48.085,0.0,1566836100000000000
12222,2019-08-26 16:30:00,48.474,0.0,1566837000000000000
12221,2019-08-26 16:45:00,47.905,0.0,1566837900000000000
12220,2019-08-26 17:00:00,47.95,0.0,1566838800000000000
12219,2019-08-26 17:15:00,49.537,0.0,1566839700000000000
12218,2019-08-26 17:30:00,47.221,0.0,1566840600000000000
12217,2019-08-26 17:45:00,47.132,0.0,1566841500000000000
12216,2019-08-26 18:00:00,45.71,0.0,1566842400000000000
12215,2019-08-26 18:15:00,47.675,0.0,1566843300000000000
12214,2019-08-26 18:30:00,45.449,0.0,1566844200000000000
12213,2019-08-26 18:45:00,46.265,0.0,1566845100000000000
12212,2019-08-26 19:00:00,45.144,0.0,1566846000000000000
12211,2019-08-26 19:15:00,49.384,0.0,1566846900000000000
12210,2019-08-26 19:30:00,48.718,0.0,1566847800000000000
12209,2019-08-26 19:45:00,50.305,0.0,1566848700000000000
12208,2019-08-26 20:00:00,48.707,0.0,1566849600000000000
12207,2019-08-26 20:15:00,51.361,0.0,1566850500000000000
12206,2019-08-26 20:30:00,49.584,0.0,1566851400000000000
12205,2019-08-26 20:45:00,50.227,0.0,1566852300000000000
12204,2019-08-26 21:00:00,49.826,0.0,1566853200000000000
12203,2019-08-26 21:15:00,50.116,0.0,1566854100000000000
12202,2019-08-26 21:30:00,50.149,0.0,1566855000000000000
12201,2019-08-26 21:45:00,48.781,0.0,1566855900000000000
